time,equity,daily_return,core_return,unlevered_hybrid_return,peak,drawdown
2026-02-23 00:00:00+00:00,129216.72123716745,0.0,0.0,0.0,141655.48545951166,-0.08780997207411001
2026-02-24 00:00:00+00:00,129216.72123716745,0.0,0.0,0.0,141655.48545951166,-0.08780997207411001
2026-02-25 00:00:00+00:00,132988.1964405133,0.029187207098558134,0.0,0.027025191757924196,141655.48545951166,-0.061185692815797554
2026-02-26 00:00:00+00:00,132270.06017973454,-0.0054,0.0,-0.005,141655.48545951166,-0.06625529007459219
2026-02-27 00:00:00+00:00,132965.24758050466,0.005255818284390768,0.0,0.0048664984114729325,141655.48545951166,-0.06134769755521308
2026-02-28 00:00:00+00:00,132965.24758050466,0.0,0.0,0.0,141655.48545951166,-0.06134769755521308
2026-03-01 00:00:00+00:00,132965.24758050466,0.0,0.0,0.0,141655.48545951166,-0.06134769755521308
2026-03-02 00:00:00+00:00,134121.2182961521,0.008693780793718582,0.0,0.008049797031220909,141655.48545951166,-0.05318726019623876
2026-03-03 00:00:00+00:00,133396.9637173529,-0.0054,0.0,-0.005,141655.48545951166,-0.05830004899117902
2026-03-04 00:00:00+00:00,132676.62011327918,-0.0054,0.0,-0.005,141655.48545951166,-0.06338522872662666
2026-03-05 00:00:00+00:00,126543.18180002738,-0.046228478747914296,-0.04280414698880953,-0.04280414698880953,141655.48545951166,-0.10668350477542021
2026-03-06 00:00:00+00:00,117433.12820646187,-0.07199165900508053,-0.06665894352322271,-0.06665894352322271,141655.48545951166,-0.17099484128324205
2026-03-07 00:00:00+00:00,117360.11002403281,-0.0006217852112453304,-0.00057572704744938,-0.00057572704744938,141655.48545951166,-0.17151030443097826
2026-03-08 00:00:00+00:00,117360.11002403281,0.0,0.0,0.0,141655.48545951166,-0.17151030443097826
2026-03-09 00:00:00+00:00,116726.36542990305,-0.0054,0.0,-0.005,141655.48545951166,-0.17598414878705082
2026-03-10 00:00:00+00:00,117433.12180656876,0.006054813529597527,0.0,0.0056063088237014135,141655.48545951166,-0.17099488646252392
2026-03-11 00:00:00+00:00,118712.18001745775,0.010891801147855248,0.010085001062828933,0.010085001062828933,141655.48545951166,-0.16196552761531868
2026-03-12 00:00:00+00:00,119620.5632448734,0.007651980001395334,0.007085166667958642,0.007085166667958642,141655.48545951166,-0.1555529045921511
2026-03-13 00:00:00+00:00,121105.65840616969,0.012415049060220493,0.011495415796500456,0.011495415796500456,141655.48545951166,-0.14506905247390212
2026-03-14 00:00:00+00:00,121645.39274564982,0.004456722721162717,0.0041265951121877,0.0041265951121877,141655.48545951166,-0.14125886229503748
2026-03-15 00:00:00+00:00,137156.54321218273,0.1275112038066695,0.11806592945061989,0.11806592945061989,141655.48545951166,-0.03175974606796872
2026-03-16 00:00:00+00:00,170846.35250428022,0.245630346923945,0.22743550641106017,0.22743550641106017,170846.35250428022,0.0
2026-03-17 00:00:00+00:00,167147.52989672511,-0.021649994590680028,-0.02004629128766669,-0.02004629128766669,170846.35250428022,-0.021649994590680177
2026-03-18 00:00:00+00:00,157136.27003544362,-0.05989475206404265,-0.05545810376300245,-0.05545810376300245,170846.35250428022,-0.0802480255965261
2026-03-19 00:00:00+00:00,157060.20446079655,-0.0004840739482357348,-0.00044821661873679144,-0.00044821661873679144,170846.35250428022,-0.08069325356617307
2026-03-20 00:00:00+00:00,157060.20446079655,0.0,0.0,0.0,170846.35250428022,-0.08069325356617307
2026-03-21 00:00:00+00:00,157060.20446079655,0.0,0.0,0.0,170846.35250428022,-0.08069325356617307
2026-03-22 00:00:00+00:00,157060.20446079655,0.0,0.0,0.0,170846.35250428022,-0.08069325356617307
2026-03-23 00:00:00+00:00,156212.07935670824,-0.0054,0.0,-0.005,170846.35250428022,-0.08565750999691579
2026-03-24 00:00:00+00:00,156946.6116710716,0.0047021479861748495,0.0,0.004353840727939675,170846.35250428022,-0.08135813629887356
2026-03-25 00:00:00+00:00,158103.2921185876,0.007369897541593189,0.0,0.006823979205178878,170846.35250428022,-0.07458783988597817
2026-03-26 00:00:00+00:00,158103.2921185876,0.0,0.0,0.0,170846.35250428022,-0.07458783988597817
2026-03-27 00:00:00+00:00,158103.2921185876,0.0,0.0,0.0,170846.35250428022,-0.07458783988597817
2026-03-28 00:00:00+00:00,158103.2921185876,0.0,0.0,0.0,170846.35250428022,-0.07458783988597817
2026-03-29 00:00:00+00:00,158103.2921185876,0.0,0.0,0.0,170846.35250428022,-0.07458783988597817
2026-03-30 00:00:00+00:00,160403.48105208465,0.014548646664306993,0.0,0.013470969133617585,170846.35250428022,-0.061124345349626075
2026-03-31 00:00:00+00:00,159537.3022544034,-0.0054,0.0,-0.005,170846.35250428022,-0.06619427388473809
2026-04-01 00:00:00+00:00,160328.29519216588,0.004958043834169587,0.0,0.004590781327934803,170846.35250428022,-0.061564424162060094
2026-04-02 00:00:00+00:00,159462.5223981282,-0.0054,0.0,-0.005,170846.35250428022,-0.06663197627158479
2026-04-03 00:00:00+00:00,159462.5223981282,0.0,0.0,0.0,170846.35250428022,-0.06663197627158479
2026-04-04 00:00:00+00:00,159462.5223981282,0.0,0.0,0.0,170846.35250428022,-0.06663197627158479
2026-04-05 00:00:00+00:00,158601.42477717833,-0.0054,0.0,-0.005,170846.35250428022,-0.07167216359971817
2026-04-06 00:00:00+00:00,158601.42477717833,0.0,0.0,0.0,170846.35250428022,-0.07167216359971817
